audio_clipping:confidence,background_noise_audible:confidence,overall_quality_of_the_audio,quiet_speaker:confidence,speaker_id,file_download,file_name,phrase,prompt,writer_id,audio_clipping_no_clipping,background_noise_audible_no_noise,quiet_speaker_quiet_speaker,merged_prompt
1.0,1.0,3.0,1.0,39675900,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39675900_94763053.wav&key=test_key_TISTK,1249120_39675900_94763053.wav,i feel lightheaded,Feeling dizzy,43913997,1,0,0,Dizziness and vertigo
1.0,0.34,3.33,1.0,43898158,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43898158_80144458.wav&key=test_key_TISTK,1249120_43898158_80144458.wav,my body aches on the inside between my hips and shoulders,Internal pain,43755034,1,1,0,Internal pain
0.6874,1.0,3.33,1.0,44027675,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44027675_12530930.wav&key=test_key_TISTK,1249120_44027675_12530930.wav,i have a foot ache after running m with my running shoes,Foot ache,40632132,1,0,0,Leg and foot pain
0.3506,0.6753,3.0,0.6753,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_109106533.wav&key=test_key_TISTK,1249120_38548574_109106533.wav,i was diagnosed with  bdeficiency anemia which explains why i always felt cold,Feeling cold,44130352,1,0,0,Feeling cold/hot
0.6556,0.6556,3.67,1.0,35350617,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35350617_79852662.wav&key=test_key_TISTK,1249120_35350617_79852662.wav,i feel hurt lot of pain in my heart,Emotional pain,44088126,1,0,0,Emotional and mental health
1.0,1.0,3.67,1.0,43719934,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43719934_15555042.wav&key=test_key_TISTK,1249120_43719934_15555042.wav,i read a book for along time and when i finished reading i feel head ache,Head ache,43949040,1,1,0,Headache
1.0,0.6552,3.67,1.0,31349958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_31349958_15229477.wav&key=test_key_TISTK,1249120_31349958_15229477.wav,i break out on my face very frequently,Acne,42082009,1,0,0,Hair and skin issues
0.6759,0.6759,3.0,0.6759,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_66234921.wav&key=test_key_TISTK,1249120_18985376_66234921.wav,i have tried to relief it but i cant,Body feels weak,43318517,1,1,0,General weakness
1.0,0.676,3.67,0.6668,41336418,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41336418_55313967.wav&key=test_key_TISTK,1249120_41336418_55313967.wav,i stopped sports because i get injury from sports,Injury from sports,44045955,1,1,0,Wound and injury
0.6695,0.6542,3.33,1.0,43788827,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43788827_53247832.wav&key=test_key_TISTK,1249120_43788827_53247832.wav,every time i take a deep breath i start coughing,Cough,42082009,1,0,0,Respiratory issue
0.6475,0.6763,3.67,1.0,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_16096306.wav&key=test_key_TISTK,1249120_40663048_16096306.wav,when i extend my leg there is pain in knee joint,Joint pain,43793610,1,0,0,Muscle and joint pain
1.0,1.0,3.67,1.0,44027675,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44027675_106420859.wav&key=test_key_TISTK,1249120_44027675_106420859.wav,my head hurts me badly,Head ache,44124309,1,0,0,Headache
1.0,1.0,3.0,1.0,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_88285220.wav&key=test_key_TISTK,1249120_40663048_88285220.wav,when i was washing my hair it was falling out heavily,Hair falling out,44088126,1,1,0,Hair and skin issues
0.6577,0.6779,3.33,1.0,43105396,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43105396_60363465.wav&key=test_key_TISTK,1249120_43105396_60363465.wav,i hate my acne,Acne,44246595,1,0,0,Hair and skin issues
1.0,1.0,3.0,1.0,44023395,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44023395_15545976.wav&key=test_key_TISTK,1249120_44023395_15545976.wav,my son nicked his neck with an old razor and that spot has become inflamed and looks like it is infected,Infected wound,43755034,1,0,0,Wound and injury
1.0,0.6609,3.0,1.0,29672643,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_29672643_42450567.wav&key=test_key_TISTK,1249120_29672643_42450567.wav,i have pain like needles in my joints,Joint pain,44063565,1,1,0,Muscle and joint pain
1.0,0.6606,3.0,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_17290454.wav&key=test_key_TISTK,1249120_38548574_17290454.wav,i dont know why im constantly sad,Emotional pain,44292353,1,0,0,Emotional and mental health
0.6667,1.0,3.0,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_33898870.wav&key=test_key_TISTK,1249120_38548574_33898870.wav,i feel pain in my neck,Neck pain,44266645,0,0,0,"Neck, back or spinal issues"
1.0,1.0,3.67,1.0,44027675,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44027675_30030315.wav&key=test_key_TISTK,1249120_44027675_30030315.wav,my muscles feel tired,Body feels weak,43913997,1,0,0,General weakness
1.0,0.6834,3.67,1.0,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_53363963.wav&key=test_key_TISTK,1249120_40663048_53363963.wav,i tried to put my glasses to see more clear but cant find any change,Blurry vision,43318517,1,1,0,Sensory issues
1.0,1.0,3.67,0.6516,41336418,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41336418_11717772.wav&key=test_key_TISTK,1249120_41336418_11717772.wav,the arches of my feet hurt when i wear heels,Foot ache,42082009,1,1,0,Leg and foot pain
1.0,1.0,3.33,1.0,43105396,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43105396_104916619.wav&key=test_key_TISTK,1249120_43105396_104916619.wav,i have a foot ache in winter or when it feels cold why,Foot ache,40632132,1,0,0,Leg and foot pain
0.651,1.0,3.67,1.0,39675900,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39675900_58459793.wav&key=test_key_TISTK,1249120_39675900_58459793.wav,my back is hurting so much,Back pain,34987462,1,0,0,"Neck, back or spinal issues"
1.0,0.6557,3.0,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_11196558.wav&key=test_key_TISTK,1249120_38548574_11196558.wav,the pain feels like its right below the skin,Muscle pain,44164300,1,0,0,Muscle and joint pain
1.0,0.6851,3.33,1.0,44142156,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44142156_20307840.wav&key=test_key_TISTK,1249120_44142156_20307840.wav,i am struggling to bear weight on my knee when i stand straight i feel and hear a loud popping noise,Knee pain,14026697,1,1,0,Leg and foot pain
1.0,1.0,3.33,1.0,43719934,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43719934_39477688.wav&key=test_key_TISTK,1249120_43719934_39477688.wav,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help,Muscle pain,44124309,1,0,0,Muscle and joint pain
1.0,0.651,3.67,1.0,43105396,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43105396_65580508.wav&key=test_key_TISTK,1249120_43105396_65580508.wav,i have a pain internal,Internal pain,44045955,1,0,0,Internal pain
0.6867,0.6867,3.0,0.6867,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_20346915.wav&key=test_key_TISTK,1249120_22345789_20346915.wav,i feel dizzy when i set infront of my laptop for an hour or two what possibly could be the reason,Feeling dizzy,40632132,1,1,0,Dizziness and vertigo
0.6867,0.6867,3.0,0.6867,43856216,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43856216_63244298.wav&key=test_key_TISTK,1249120_43856216_63244298.wav,when i play sports  i have some burning sensation in my spine,Back pain,13121046,1,1,0,"Neck, back or spinal issues"
1.0,1.0,3.67,1.0,43918153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43918153_56806783.wav&key=test_key_TISTK,1249120_43918153_56806783.wav,my hair falling out,Hair falling out,44266645,1,1,0,Hair and skin issues
0.6871,0.6871,4.0,0.6871,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_31956919.wav&key=test_key_TISTK,1249120_40663048_31956919.wav,i feel joint pain every time i move,Joint pain,43985758,1,1,0,Muscle and joint pain
1.0,0.6879,3.0,1.0,29672643,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_29672643_44035263.wav&key=test_key_TISTK,1249120_29672643_44035263.wav,i feel aching on my insides,Internal pain,43755034,1,0,0,Internal pain
1.0,0.6879,3.33,1.0,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_81940723.wav&key=test_key_TISTK,1249120_40663048_81940723.wav,i have this strange rash on my arm,Skin issue,44140394,1,1,0,Hair and skin issues
1.0,1.0,3.67,1.0,31349958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_31349958_12784683.wav&key=test_key_TISTK,1249120_31349958_12784683.wav,my face break out badly every month around my cycle,Acne,43755034,1,0,0,Hair and skin issues
1.0,1.0,4.0,1.0,43665783,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43665783_99565954.wav&key=test_key_TISTK,1249120_43665783_99565954.wav,i have a lot of mucus when i cough,Cough,38202325,1,0,0,Respiratory issue
0.6908,1.0,3.33,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_37170030.wav&key=test_key_TISTK,1249120_38548574_37170030.wav,i often get a stomach ache after i eat  i havent been able to pinpoint which foods might be the trigger,Stomach ache,19638651,1,0,0,Digestive issues
1.0,1.0,3.0,1.0,43951421,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43951421_102210939.wav&key=test_key_TISTK,1249120_43951421_102210939.wav,i was playing soccer and i twisted my ankle,Injury from sports,42082009,1,0,0,Wound and injury
1.0,0.6927,3.33,1.0,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_24577508.wav&key=test_key_TISTK,1249120_40663048_24577508.wav,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected,Infected wound,43755034,1,1,0,Wound and injury
1.0,1.0,3.33,1.0,44023395,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44023395_75713969.wav&key=test_key_TISTK,1249120_44023395_75713969.wav,laceration rupture or opening in the skin,Open wound,44096379,1,0,0,Wound and injury
0.6944,0.6944,3.67,0.6528,35408915,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35408915_92289463.wav&key=test_key_TISTK,1249120_35408915_92289463.wav,i cant carry anything i have a pain in my shoulder,Shoulder pain,44045955,1,0,0,Shoulder pain
1.0,1.0,3.67,1.0,33905644,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_33905644_20657588.wav&key=test_key_TISTK,1249120_33905644_20657588.wav,how do you know if you have a torn meniscus in your knee,Knee pain,18549673,1,1,0,Leg and foot pain
0.6984,1.0,3.33,1.0,31349958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_31349958_90820961.wav&key=test_key_TISTK,1249120_31349958_90820961.wav,my head gets dizzy when i try to get up,Feeling dizzy,38202325,0,0,0,Dizziness and vertigo
1.0,0.6984,3.67,1.0,43719934,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43719934_10118861.wav&key=test_key_TISTK,1249120_43719934_10118861.wav,i feel pain when parting loved ones,Emotional pain,41918114,1,1,0,Emotional and mental health
1.0,0.6993,3.33,1.0,42210938,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_42210938_96860829.wav&key=test_key_TISTK,1249120_42210938_96860829.wav,i think my wound is infected,Infected wound,21665495,1,0,0,Wound and injury
1.0,1.0,3.67,1.0,43719934,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43719934_109556634.wav&key=test_key_TISTK,1249120_43719934_109556634.wav,i feel dizzy after severe diarrhea,Feeling dizzy,43793610,1,1,0,Dizziness and vertigo
0.6406,0.7028,3.33,1.0,43719934,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43719934_59715186.wav&key=test_key_TISTK,1249120_43719934_59715186.wav,there is a red stain in my skin,Skin issue,44124309,1,1,0,Hair and skin issues
1.0,0.6512,3.33,1.0,29672643,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_29672643_97524593.wav&key=test_key_TISTK,1249120_29672643_97524593.wav,i cant walk my knee hurts me,Knee pain,44124309,1,1,0,Leg and foot pain
0.6918,1.0,3.0,1.0,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_105629373.wav&key=test_key_TISTK,1249120_21665495_105629373.wav,i feel a pain in my back,Back pain,44045955,0,0,0,"Neck, back or spinal issues"
1.0,1.0,3.0,1.0,29289135,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_29289135_61856369.wav&key=test_key_TISTK,1249120_29289135_61856369.wav,my body feels weak and i tried to make it relax but it stills pain me,Body feels weak,43318517,0,0,0,General weakness
1.0,1.0,3.0,0.6318,31349958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_31349958_12361039.wav&key=test_key_TISTK,1249120_31349958_12361039.wav,i feel increased heart rate with prick,Heart hurts,41918114,0,0,0,Chest pain
0.6607,1.0,3.0,0.661,31349958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_31349958_47129843.wav&key=test_key_TISTK,1249120_31349958_47129843.wav,my grandson cut his foot on a seashell in the ocean and now the foot is turning gray and is puffy,Infected wound,43755034,0,0,0,Wound and injury
0.6861,0.635,3.0,1.0,35350617,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35350617_33616773.wav&key=test_key_TISTK,1249120_35350617_33616773.wav,i feel increased heart rate with prick,Heart hurts,41918114,0,0,0,Chest pain
1.0,0.6739,3.0,1.0,35448024,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35448024_51511610.wav&key=test_key_TISTK,1249120_35448024_51511610.wav,the worst headache was during a hangover in my twenties i sincerely thought i was going to die from brain inflammation,Head ache,44130352,0,0,0,Headache
0.6667,1.0,3.0,1.0,35448024,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35448024_70621344.wav&key=test_key_TISTK,1249120_35448024_70621344.wav,i have a problem in my middle ear made by infection,Ear ache,44066678,0,0,0,Sensory issues
0.6959,1.0,3.0,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_35011408.wav&key=test_key_TISTK,1249120_38548574_35011408.wav,my television and computer seem out of focus even though i have new glasses,Blurry vision,19638651,0,0,0,Sensory issues
0.6769,0.637,3.0,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_59097289.wav&key=test_key_TISTK,1249120_38548574_59097289.wav,i have a break in the skin between my thumb and index finger and it will not close,Open wound,43755034,0,0,0,Wound and injury
0.6528,0.6528,3.0,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_71315901.wav&key=test_key_TISTK,1249120_38548574_71315901.wav,when i brush my hair i notice big clumps of hair coming out in the brush,Hair falling out,19638651,0,0,0,Hair and skin issues
0.668,1.0,3.0,1.0,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_97162751.wav&key=test_key_TISTK,1249120_41087148_97162751.wav,i feel pain in the knee when walking,Knee pain,41918114,0,0,0,Leg and foot pain
0.662,1.0,3.0,1.0,43105396,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43105396_52650663.wav&key=test_key_TISTK,1249120_43105396_52650663.wav,im not feeling good i cant take my breath,Hard to breath,44045955,0,0,0,Respiratory issue
0.3494,0.6977,3.0,1.0,44027675,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44027675_82111072.wav&key=test_key_TISTK,1249120_44027675_82111072.wav,i cant move my shoulder because of pain,Shoulder pain,44124309,0,0,0,Shoulder pain
0.6667,1.0,3.33,1.0,17632529,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_17632529_59148406.wav&key=test_key_TISTK,1249120_17632529_59148406.wav,i m feeling cold though the temperature is high,Feeling cold,21665495,0,0,0,Feeling cold/hot
0.6842,0.6711,3.33,1.0,35448024,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35448024_19183141.wav&key=test_key_TISTK,1249120_35448024_19183141.wav,my body feels weak although i take my vitamins regularly,Body feels weak,40632132,0,0,0,General weakness
0.692,1.0,3.33,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_67556518.wav&key=test_key_TISTK,1249120_38548574_67556518.wav,i feel pain in my body,Internal pain,43751808,0,0,0,Internal pain
0.6554,0.6554,3.33,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_82844176.wav&key=test_key_TISTK,1249120_38548574_82844176.wav,the pain is intense especially when i go down the stairs it feels like something has snapped inside my knee,Knee pain,44130352,0,0,0,Leg and foot pain
0.6412,1.0,3.33,1.0,40571337,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40571337_41381025.wav&key=test_key_TISTK,1249120_40571337_41381025.wav,i feel dizzy when i set infront of my laptop for an hour or two what possibly could be the reason,Feeling dizzy,40632132,0,0,0,Dizziness and vertigo
0.6458,0.6875,3.33,1.0,43665783,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43665783_29692036.wav&key=test_key_TISTK,1249120_43665783_29692036.wav,i get an ear ache when it is cold,Ear ache,21665495,0,0,0,Sensory issues
0.6446,1.0,3.33,1.0,44027675,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44027675_26607447.wav&key=test_key_TISTK,1249120_44027675_26607447.wav,my joints feel swollen,Joint pain,44164300,0,0,0,Muscle and joint pain
0.6503,1.0,3.33,0.6853,44027675,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44027675_27329138.wav&key=test_key_TISTK,1249120_44027675_27329138.wav,when i stand i feel dizzy i do not know why,Feeling dizzy,43730599,0,0,0,Dizziness and vertigo
0.6776,1.0,3.33,1.0,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_37878461.wav&key=test_key_TISTK,1249120_6338946_37878461.wav,i feel lightheaded,Feeling dizzy,43913997,0,0,0,Dizziness and vertigo
0.662,0.6685,3.67,1.0,15965551,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15965551_30586097.wav&key=test_key_TISTK,1249120_15965551_30586097.wav,my lower back hurts but it improves if i stretch it,Muscle pain,44164300,0,0,0,Muscle and joint pain
0.672,0.616,3.67,0.712,15965551,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15965551_57015604.wav&key=test_key_TISTK,1249120_15965551_57015604.wav,i got acne when i ate chili,Acne,21665495,0,0,0,Hair and skin issues
0.6849,1.0,3.67,1.0,29289135,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_29289135_60949903.wav&key=test_key_TISTK,1249120_29289135_60949903.wav,i could not exercise because of my knee pain,Knee pain,21665495,0,0,0,Leg and foot pain
0.6761,1.0,3.67,0.6761,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_100376153.wav&key=test_key_TISTK,1249120_41087148_100376153.wav,im not hearing well i have problem with my ear,Ear ache,44045955,0,0,0,Sensory issues
