file_name,medical intent,phrase,label
1249120_41150153_44722782.wav,Dermatological Issues,I have a very rash sensation close to my arms,1
1249120_41150153_73163465.wav,Musculoskeletal Pain,When i'm doing sport I have pain under my skin,3
1249120_41150153_82376828.wav,Wound Trauma,I hit my head at the basketball game.  Could I have a concussion?,5
1249120_41150153_88709098.wav,Abdominal Pain and Weakness,"My husband left me for another woman, my heart hurts so badly to the point I can't eat or sleep.",0
1249120_41203338_24008086.wav,Dermatological Issues,my hair isn't well,1
1249120_41203338_39064361.wav,Respiratory and Ear Issues,"i was diagnosed with pneumonia, i can't breath easily.",4
1249120_41203338_94766673.wav,Head and Neck Discomfort,my neck hurts me and i can't look down or up,2
1249120_41203338_96163091.wav,Abdominal Pain and Weakness,I don't do anything at home and still I feel exhausted.,0
1249120_41221824_61179062.wav,Musculoskeletal Pain,I have a sharp pain and clicking sound in my ankle joint when I try to stand on it and walk.,3
1249120_41221824_88751046.wav,Head and Neck Discomfort,I feel lightheaded,2
1249120_41221824_98578452.wav,Respiratory and Ear Issues,I wake up at night feeling cold,4
1249120_41336418_49449005.wav,Respiratory and Ear Issues,When I go to sleep I am feeling cold,4
1249120_41336418_78115633.wav,Musculoskeletal Pain,i can't move my shoulder because of pain,3
1249120_41336418_93234685.wav,Musculoskeletal Pain,Feels like there are pins and needles sticking in my joints,3
1249120_41841195_25770419.wav,Abdominal Pain and Weakness,I have internal pain whenever I come down with a cold.,0
1249120_41841195_63284213.wav,Dermatological Issues,I get breakouts on my chest with red patches that get more intense when i get hot.,1
1249120_41841195_72617429.wav,Respiratory and Ear Issues,"I cough a lot when I smell perfume, what is wrong with my lungs?",4
1249120_41841195_76197441.wav,Head and Neck Discomfort,i can't ride my car at night because i have blurry vision.,2
1249120_42082009_34924289.wav,Dermatological Issues,I have eruptions on my face that come and go .,1
1249120_42210938_101860135.wav,Abdominal Pain and Weakness,i have a hard pain in my stomach,0
1249120_42210938_34058782.wav,Respiratory and Ear Issues,There is a constant tickle in my throat,4
1249120_42210938_45820130.wav,Head and Neck Discomfort,My throught is so sore.,2
1249120_42210938_75530499.wav,Head and Neck Discomfort,"Every time I make an effort, I felt dizzy.",2
1249120_42210938_75984497.wav,Respiratory and Ear Issues,i have a very bad cough,4
1249120_42210938_93259246.wav,Musculoskeletal Pain,I feel a great pain in my shoulder joint and it does not go away,3
1249120_42210938_96056089.wav,Dermatological Issues,I have a rash on my skin,1
1249120_42557795_63196870.wav,Musculoskeletal Pain,When I play football I have joint pain.,3
1249120_42557795_85098796.wav,Respiratory and Ear Issues,Severe pain in the ear,4
1249120_42557795_92718861.wav,Wound Trauma,What helps cuts heal faster?,5
1249120_42783052_46709457.wav,Dermatological Issues,Chronic disease of hair follicles and sebaceous glands,1
1249120_42783052_95044264.wav,Dermatological Issues,When I brush my hair I notice big clumps of hair coming out in the brush.,1
1249120_43105396_70910645.wav,Respiratory and Ear Issues,i feel that it's hard to breath for me specially after running or making any effort,4
1249120_43105396_75896658.wav,Musculoskeletal Pain,My shoulder muscle hurts when I try to reach up.,3
1249120_43172391_108442406.wav,Dermatological Issues,I have dark spots on my skin,1
1249120_43172391_34681258.wav,Abdominal Pain and Weakness,I feel abdominal pain,0
1249120_43172391_69871675.wav,Respiratory and Ear Issues,I feel fluid trying to come up when I cough.,4
1249120_43316708_81451658.wav,Respiratory and Ear Issues,"There are times when I feel crushed under a huge weight and no air passing to my lungs, it actually scares the hell out of me when it happens.",4
1249120_43350908_78514889.wav,Dermatological Issues,Need to scratch my skin every minute,1
1249120_43350908_80698894.wav,Wound Trauma,"My daughter was bit by her cat and now her hand is sore, red and swollen and the wound is oozing liquid.",5
1249120_43453425_100168219.wav,Musculoskeletal Pain,It hurts when I bent my arm,3
1249120_43453425_100609046.wav,Abdominal Pain and Weakness,I have pain in my stomach,0
1249120_43453425_10450489.wav,Abdominal Pain and Weakness,Stomach pain after drinking milk,0
1249120_43453425_30468991.wav,Musculoskeletal Pain,i feel pain in my knee,3
1249120_43453425_38624230.wav,Wound Trauma,The wound is still open,5
1249120_43453425_42370103.wav,Wound Trauma,There is an injured person,5
1249120_43453425_44260663.wav,Head and Neck Discomfort,When I eat sugar I notice my vision blurs.,2
1249120_43453425_47187737.wav,Abdominal Pain and Weakness,I have pain in my colon and my stomach like something cutting it,0
1249120_43453425_57723599.wav,Head and Neck Discomfort,I feel dizzy whenever I stand up.,2
1249120_43577102_10687547.wav,Respiratory and Ear Issues,My ear hurts and it's worse when I swallow.  My ear is very painful and Tylenol hasn't helped.,4
1249120_43577102_19467216.wav,Dermatological Issues,Even though I'm an adult my face keeps breaking out in pimples.,1
1249120_43577102_60490625.wav,Abdominal Pain and Weakness,"My body feels weak after my first day in the gym, why?",0
1249120_43577102_69968999.wav,Musculoskeletal Pain,When I play football I have joint pain.,3
1249120_43577102_82674022.wav,Head and Neck Discomfort,It's hard to see things,2
1249120_43604449_107898973.wav,Head and Neck Discomfort,i have a problem in seeing objects it is too difficult to see,2
1249120_43604449_35796285.wav,Musculoskeletal Pain,My joints feel swollen,3
1249120_43604449_42526930.wav,Abdominal Pain and Weakness,I feel abdominal pain,0
1249120_43604449_43775054.wav,Respiratory and Ear Issues,My cough is very heavy and I have mucus.,4
1249120_43604449_57008346.wav,Wound Trauma,I feel strong pain in my knee after it was hit during the football match.,5
1249120_43604449_65875441.wav,Head and Neck Discomfort,When I stand up too quickly I start to feel dizzy and light-headed,2
1249120_43604449_87977045.wav,Dermatological Issues,I have a rash on my skin,1
1249120_43620482_72232687.wav,Abdominal Pain and Weakness,Oh my heart hurts me I tried to be calm and I can't,0
1249120_43665783_34881237.wav,Musculoskeletal Pain,It hurts when I raise my arm up,3
1249120_43665783_45182429.wav,Wound Trauma,My daughter had her ears pierced and one of her ear lobes is bright red and burning hot.,5
1249120_43698316_45973843.wav,Dermatological Issues,Is pimples a skin disease?,1
1249120_43719934_53810317.wav,Musculoskeletal Pain,I fell off my bike and since then I had hard  knee pain,3
1249120_43758322_18389274.wav,Respiratory and Ear Issues,When I wake up I am feeling cold,4
1249120_43758322_24575606.wav,Head and Neck Discomfort,I'm having a hard time reading because the letters are all fuzzy,2
1249120_43788827_105921198.wav,Wound Trauma,My son nicked his neck with an old razor and that spot has become inflamed and looks like it is infected.,5
1249120_43788827_22437605.wav,Dermatological Issues,My son has a lot of acne.,1
1249120_43788827_47510918.wav,Dermatological Issues,"I never had any acne problem until my last pregnancy, when all of a sudden my back got covered in zits.",1
1249120_43788827_53735248.wav,Respiratory and Ear Issues,My cough is very heavy and I have mucus.,4
1249120_43788827_75399800.wav,Abdominal Pain and Weakness,I feel abdominal pain,0
1249120_43794413_22800051.wav,Head and Neck Discomfort,My head is so heavy can't think normally,2
1249120_43794413_41702021.wav,Abdominal Pain and Weakness,I feel hurts in my heart,0
1249120_43794413_55566973.wav,Musculoskeletal Pain,"i can't walk, my knee hurts me",3
1249120_43855932_25009475.wav,Respiratory and Ear Issues,"I cough a lot when I smell perfume, what is wrong with my lungs?",4
1249120_43855932_82981398.wav,Abdominal Pain and Weakness,I feel a sharp pain in the stomach after eating,0
1249120_43856216_79394901.wav,Respiratory and Ear Issues,Since I went into the forest  I have pain on my ear,4
1249120_43856216_90957035.wav,Musculoskeletal Pain,My knee doesn't want to bend well.,3
1249120_43857865_47187395.wav,Head and Neck Discomfort,"I am worried for my driving, because I can barely focus when I am at the wheel, my eyes feel teary.",2
1249120_43857865_78146911.wav,Respiratory and Ear Issues,Every time I take a deep breath I start coughing,4
1249120_43898158_62764235.wav,Head and Neck Discomfort,"Every time I make an effort, I felt dizzy.",2
1249120_43918153_99962989.wav,Respiratory and Ear Issues,I feel a tightness in my chest,4
1249120_43951421_17942222.wav,Musculoskeletal Pain,I feel a sharp pain in my ankle joint when I stand.,3
1249120_43951421_20668394.wav,Abdominal Pain and Weakness,My stomach feels starts hurting but then it feels better after I eat something mild.,0
1249120_43951421_27115176.wav,Musculoskeletal Pain,i have a pain in my trapes,3
1249120_43951421_75984136.wav,Respiratory and Ear Issues,The pain in my ear is unbearable.,4
1249120_43951421_90584878.wav,Musculoskeletal Pain,I fell a stiffness in my elbows and shoulders,3
1249120_43995026_104290022.wav,Dermatological Issues,"My hair is coming out in chunks, especially when I wash it",1
1249120_43995026_108448401.wav,Head and Neck Discomfort,When I stand up too quick my vision is blurry.,2
1249120_43995026_109081341.wav,Dermatological Issues,I have a very rash sensation close to my arms,1
1249120_43995026_23152803.wav,Musculoskeletal Pain,It hurts when I raise my arm up,3
1249120_43995026_24386314.wav,Respiratory and Ear Issues,My ear is ringing.,4
1249120_43995026_31381792.wav,Abdominal Pain and Weakness,I have a pain that radiates up from my right hip to my rib cage.  It is at it's worst when I urinate.,0
1249120_43995026_35619132.wav,Musculoskeletal Pain,When I play football I have joint pain.,3
1249120_43995026_65090733.wav,Abdominal Pain and Weakness,When I eat too much sugar my body gets weak and dizzy.,0
1249120_43995026_72350848.wav,Head and Neck Discomfort,I can't turn my neck to the left without feeling a stabbing pain,2
1249120_43995026_95434349.wav,Abdominal Pain and Weakness,My heart is beating fast and it scares me.,0
1249120_44023395_109456666.wav,Wound Trauma,My wound opened up again,5
1249120_44023395_15238672.wav,Wound Trauma,i hit the ground when trying to shoot a basketball,5
1249120_44023395_81582015.wav,Dermatological Issues,My son has a lot of acne.,1
1249120_44027675_35559441.wav,Musculoskeletal Pain,my shoulder is hurting me,3
1249120_44084500_67848282.wav,Musculoskeletal Pain,Every morning when I wake up my neck feels like I slept on in wrong.,3
1249120_44088493_13285750.wav,Abdominal Pain and Weakness,"It's hard to stand up, and I'm moving very slowly",0
1249120_44093303_18686987.wav,Musculoskeletal Pain,I feel pain in my knee when I climb the stairs.,3
1249120_44093303_40127281.wav,Abdominal Pain and Weakness,I feel discomfort throughout the body in general,0
1249120_44093303_84595617.wav,Respiratory and Ear Issues,I can't sleep I have a hard cough,4
1249120_44101988_28436906.wav,Musculoskeletal Pain,i have a strong shoulder pain,3
1249120_44101988_33136830.wav,Musculoskeletal Pain,I can't stand with this horrible feeling in my shoulder,3
1249120_44101988_35029528.wav,Wound Trauma,My son nicked his neck with an old razor and that spot has become inflamed and looks like it is infected.,5
1249120_44101988_37282152.wav,Dermatological Issues,I'm in need for a treatment for my hair fall,1
1249120_44101988_53657279.wav,Respiratory and Ear Issues,I have a lot of mucus when I cough.,4
1249120_44101988_74866081.wav,Respiratory and Ear Issues,I feel pain in my ears with tinnitus,4
1249120_44101988_77638918.wav,Musculoskeletal Pain,I feel like there is something swollen and inflamed at the back of my knee.,3
1249120_44101988_79679432.wav,Wound Trauma,I feel strong pain in my knee after it was hit during the football match.,5
1249120_44111844_68582927.wav,Head and Neck Discomfort,There's swelling in my neck and it hurts.,2
1249120_44142156_59762241.wav,Head and Neck Discomfort,It feels like someone is hitting my head with a hammer.  I feel pain on the top of my head and it throbs.,2
1249120_6338946_63123514.wav,Musculoskeletal Pain,When I play football I have muscle pain.,3
1249120_13842059_15629457.wav,Dermatological Issues,I have a hair shortage,1
1249120_13842059_19662889.wav,Dermatological Issues,I have pimples in patches along with a lot of redness on my face.,1
1249120_13842059_28742137.wav,Head and Neck Discomfort,My television and computer seem out of focus even though I have new glasses.,2
1249120_13842059_39765754.wav,Dermatological Issues,The acne was causing me to feel embarrassed.,1
1249120_13842059_51065552.wav,Head and Neck Discomfort,i am having problems seeing things feel like a cloud on my eyes everything is blurry,2
1249120_13842059_55129614.wav,Wound Trauma,I have a break in the skin inside one of my nostrils that has become infected and is now filled with pus.,5
1249120_13842059_64943737.wav,Head and Neck Discomfort,I get terrible headaches every few months and when I get them my vision is affected.,2
